id,Ages1_urbanrural%urban,Ages1_urbanrural%rural,s2_hh_size%hhsize_1,s2_hh_size%hhsize_2,s2_hh_size%hhsize_3,s2_hh_size%hhsize_4,s2_hh_size%hhsize_5,s2_hh_size%hhsize_6,s2_hh_size%hhsize_7,s2_hh_size%hhsize_8,s3_hhtenure%owned_outright,s3_hhtenure%owned_mortgage,s3_hhtenure%private_rented,s3_hhtenure%social_rented
753344826,1,0,0,1,0,0,0,0,0,0,0,0,0,1
753351626,1,0,0,0,1,0,0,0,0,0,0,1,0,0
753358426,0,1,0,1,0,0,0,0,0,0,1,0,0,0
753372026,1,0,0,0,0,1,0,0,0,0,0,1,0,0
753378826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
753392426,0,1,0,0,1,0,0,0,0,0,0,1,0,0
753406026,1,0,0,0,1,0,0,0,0,0,1,0,0,0
753412826,1,0,0,1,0,0,0,0,0,0,0,0,0,1
753419626,1,0,1,0,0,0,0,0,0,0,0,0,0,1
753433226,1,0,0,1,0,0,0,0,0,0,0,0,0,1
753440026,1,0,0,0,1,0,0,0,0,0,0,1,0,0
753446826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
753453626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
753460426,0,1,0,1,0,0,0,0,0,0,0,1,0,0
753467226,0,1,0,0,0,1,0,0,0,0,0,1,0,0
753474026,1,0,0,0,0,1,0,0,0,0,0,1,0,0
753480826,0,1,0,0,0,0,1,0,0,0,0,1,0,0
753487626,1,0,0,0,1,0,0,0,0,0,0,0,1,0
753494426,1,0,1,0,0,0,0,0,0,0,0,0,1,0
753501226,1,0,0,1,0,0,0,0,0,0,0,1,0,0
753508026,0,1,0,1,0,0,0,0,0,0,0,1,0,0
753528426,1,0,1,0,0,0,0,0,0,0,0,0,0,1
753548826,1,0,0,1,0,0,0,0,0,0,0,0,1,0
753555626,1,0,0,0,1,0,0,0,0,0,0,1,0,0
753562426,1,0,0,0,0,1,0,0,0,0,0,1,0,0
753569226,1,0,0,1,0,0,0,0,0,0,0,1,0,0
753582826,1,0,0,0,0,1,0,0,0,0,0,1,0,0
753603226,1,0,0,0,1,0,0,0,0,0,0,1,0,0
753610026,0,1,0,1,0,0,0,0,0,0,0,1,0,0
753623626,0,1,0,1,0,0,0,0,0,0,0,1,0,0
753630426,1,0,0,0,0,1,0,0,0,0,0,1,0,0
753637226,0,1,0,1,0,0,0,0,0,0,1,0,0,0
753650826,0,1,0,0,1,0,0,0,0,0,0,0,0,1
753657626,1,0,0,0,1,0,0,0,0,0,0,1,0,0
753664426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
753684826,1,0,0,0,0,1,0,0,0,0,0,1,0,0
753691626,1,0,1,0,0,0,0,0,0,0,0,0,0,1
753712026,0,1,0,0,0,1,0,0,0,0,0,1,0,0
753718826,0,1,0,1,0,0,0,0,0,0,1,0,0,0
753746026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
753752826,1,0,0,0,0,1,0,0,0,0,0,1,0,0
753759626,1,0,0,0,0,1,0,0,0,0,0,0,0,1
753773226,0,1,0,0,0,1,0,0,0,0,0,1,0,0
753786826,1,0,1,0,0,0,0,0,0,0,0,0,0,1
753800426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
753814026,1,0,1,0,0,0,0,0,0,0,0,1,0,0
753820826,1,0,0,0,1,0,0,0,0,0,0,1,0,0
753827626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
753834426,1,0,1,0,0,0,0,0,0,0,0,0,1,0
753841226,0,1,0,1,0,0,0,0,0,0,0,1,0,0
753848026,0,1,0,0,0,1,0,0,0,0,0,1,0,0
753854826,1,0,0,1,0,0,0,0,0,0,0,1,0,0
753868426,0,1,0,1,0,0,0,0,0,0,1,0,0,0
753875226,0,1,1,0,0,0,0,0,0,0,0,1,0,0
753882026,0,1,0,1,0,0,0,0,0,0,1,0,0,0
753888826,0,1,1,0,0,0,0,0,0,0,1,0,0,0
753902426,1,0,0,1,0,0,0,0,0,0,0,1,0,0
753909226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
753922826,0,1,1,0,0,0,0,0,0,0,1,0,0,0
753929626,1,0,0,0,1,0,0,0,0,0,0,1,0,0
753943226,1,0,0,0,0,1,0,0,0,0,0,1,0,0
753950026,0,1,0,0,1,0,0,0,0,0,0,1,0,0
753963626,1,0,0,0,1,0,0,0,0,0,0,1,0,0
753970426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
753977226,0,1,0,1,0,0,0,0,0,0,0,1,0,0
753984026,0,1,0,0,0,1,0,0,0,0,0,1,0,0
753990826,0,1,0,1,0,0,0,0,0,0,0,1,0,0
754004426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
754011226,1,0,0,0,0,1,0,0,0,0,0,1,0,0
754031626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
754038426,1,0,0,1,0,0,0,0,0,0,0,1,0,0
754045226,0,1,0,0,1,0,0,0,0,0,0,1,0,0
754052026,0,1,0,1,0,0,0,0,0,0,0,1,0,0
754058826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
754065626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
754072426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
754079226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
754086026,1,0,0,0,0,1,0,0,0,0,0,1,0,0
754106426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
754120026,1,0,0,0,1,0,0,0,0,0,1,0,0,0
754126826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
754140426,1,0,0,0,0,1,0,0,0,0,0,1,0,0
754147226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
754154026,1,0,1,0,0,0,0,0,0,0,0,1,0,0
754160826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
754167626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
754194826,1,0,0,0,0,1,0,0,0,0,0,1,0,0
754201626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
754215226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
754222026,0,1,0,1,0,0,0,0,0,0,1,0,0,0
754228826,1,0,0,1,0,0,0,0,0,0,0,1,0,0
754235626,0,1,0,0,0,1,0,0,0,0,0,1,0,0
754242426,1,0,0,0,0,1,0,0,0,0,0,1,0,0
754249226,1,0,0,0,0,0,1,0,0,0,0,1,0,0
754256026,1,0,0,0,1,0,0,0,0,0,1,0,0,0
754269626,0,1,0,1,0,0,0,0,0,0,1,0,0,0
754283226,1,0,0,1,0,0,0,0,0,0,0,1,0,0
754290026,1,0,1,0,0,0,0,0,0,0,0,0,0,1
754296826,1,0,0,0,0,0,1,0,0,0,0,1,0,0
754303626,0,1,0,0,0,1,0,0,0,0,0,1,0,0
754310426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
754317226,0,1,0,0,1,0,0,0,0,0,0,0,1,0
754337626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
754344426,0,1,1,0,0,0,0,0,0,0,0,1,0,0
754351226,1,0,0,1,0,0,0,0,0,0,0,1,0,0
754358026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
754371626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
754378426,0,1,0,0,0,1,0,0,0,0,0,1,0,0
754385226,1,0,0,0,0,1,0,0,0,0,0,1,0,0
754405626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
754412426,0,1,0,0,1,0,0,0,0,0,1,0,0,0
754426026,1,0,0,0,0,1,0,0,0,0,0,0,1,0
754439626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
754446426,1,0,0,0,1,0,0,0,0,0,0,0,1,0
754460026,1,0,0,0,1,0,0,0,0,0,0,0,0,1
754480426,1,0,1,0,0,0,0,0,0,0,0,1,0,0
754494026,0,1,0,0,1,0,0,0,0,0,0,0,1,0
754507626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
754514426,0,1,0,0,0,0,1,0,0,0,0,0,1,0
754521226,1,0,1,0,0,0,0,0,0,0,0,1,0,0
754528026,0,1,1,0,0,0,0,0,0,0,0,0,0,1
754534826,0,1,0,0,1,0,0,0,0,0,0,1,0,0
754562026,0,1,0,0,0,1,0,0,0,0,0,1,0,0
754582426,1,0,1,0,0,0,0,0,0,0,0,1,0,0
754589226,0,1,1,0,0,0,0,0,0,0,1,0,0,0
754596026,0,1,1,0,0,0,0,0,0,0,1,0,0,0
754616426,0,1,1,0,0,0,0,0,0,0,0,0,0,1
754623226,0,1,1,0,0,0,0,0,0,0,0,0,1,0
754636826,0,1,0,1,0,0,0,0,0,0,1,0,0,0
754643626,0,1,0,1,0,0,0,0,0,0,1,0,0,0
754670826,0,1,0,0,0,1,0,0,0,0,1,0,0,0
754677626,0,1,0,1,0,0,0,0,0,0,1,0,0,0
754684426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
754691226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
754698026,0,1,0,0,0,1,0,0,0,0,1,0,0,0
754704826,0,1,0,0,0,0,1,0,0,0,0,1,0,0
754711626,1,0,0,0,0,0,1,0,0,0,0,1,0,0
754712306,1,0,1,0,0,0,0,0,0,0,0,1,0,0
754718426,1,0,0,0,1,0,0,0,0,0,1,0,0,0
754725226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
754752426,0,1,0,0,0,1,0,0,0,0,1,0,0,0
754759226,0,1,0,1,0,0,0,0,0,0,1,0,0,0
754766026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
754772826,1,0,0,0,0,1,0,0,0,0,0,1,0,0
754779626,1,0,1,0,0,0,0,0,0,0,0,0,1,0
754786426,0,1,0,1,0,0,0,0,0,0,1,0,0,0
754793226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
754813626,1,0,0,0,0,1,0,0,0,0,0,0,1,0
754820426,0,1,0,1,0,0,0,0,0,0,1,0,0,0
754840826,1,0,0,0,0,1,0,0,0,0,0,1,0,0
754861226,1,0,0,0,0,0,1,0,0,0,0,1,0,0
754874826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
754881626,1,0,0,1,0,0,0,0,0,0,0,0,1,0
754895226,1,0,0,0,1,0,0,0,0,0,0,1,0,0
754908826,1,0,1,0,0,0,0,0,0,0,0,0,0,1
754915626,1,0,0,1,0,0,0,0,0,0,0,0,1,0
754922426,0,1,1,0,0,0,0,0,0,0,1,0,0,0
769902826,0,1,1,0,0,0,0,0,0,0,1,0,0,0
769936826,0,1,0,1,0,0,0,0,0,0,0,0,1,0
770038826,1,0,0,0,1,0,0,0,0,0,0,1,0,0
770127226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
770154426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
770161226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
770202026,1,0,0,0,0,0,0,1,0,0,0,1,0,0
770222426,1,0,0,0,1,0,0,0,0,0,1,0,0,0
770242826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
770304026,1,0,1,0,0,0,0,0,0,0,0,0,0,1
770365226,1,0,0,1,0,0,0,0,0,0,0,1,0,0
770446826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
770460426,1,0,1,0,0,0,0,0,0,0,0,0,1,0
770514826,1,0,0,0,0,1,0,0,0,0,0,1,0,0
770521626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
770555626,1,0,0,0,0,0,1,0,0,0,0,1,0,0
770562426,1,0,0,1,0,0,0,0,0,0,0,1,0,0
770589626,1,0,1,0,0,0,0,0,0,0,0,1,0,0
770630426,1,0,1,0,0,0,0,0,0,0,0,0,0,1
770644026,1,0,0,0,0,1,0,0,0,0,0,0,0,1
770691626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
770705226,1,0,1,0,0,0,0,0,0,0,0,0,0,1
770732426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
770807226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
770922826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
770936426,1,0,0,1,0,0,0,0,0,0,0,1,0,0
770970426,1,0,1,0,0,0,0,0,0,0,0,0,0,1
770977226,1,0,0,0,0,1,0,0,0,0,0,0,1,0
771113226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
771120026,0,1,1,0,0,0,0,0,0,0,1,0,0,0
771126826,0,1,1,0,0,0,0,0,0,0,0,0,0,1
771147226,0,1,0,1,0,0,0,0,0,0,0,0,0,1
771160826,1,0,1,0,0,0,0,0,0,0,0,1,0,0
771358026,1,0,0,0,1,0,0,0,0,0,0,0,0,1
771392026,0,1,1,0,0,0,0,0,0,0,1,0,0,0
771412426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
771432826,1,0,0,1,0,0,0,0,0,0,0,1,0,0
771528026,0,1,0,1,0,0,0,0,0,0,1,0,0,0
771562026,0,1,0,0,0,1,0,0,0,0,0,1,0,0
771568826,0,1,0,1,0,0,0,0,0,0,1,0,0,0
771582426,1,0,0,0,0,1,0,0,0,0,0,1,0,0
771609626,1,0,0,0,1,0,0,0,0,0,0,0,1,0
771650426,1,0,1,0,0,0,0,0,0,0,0,0,1,0
771677626,1,0,0,0,1,0,0,0,0,0,0,0,0,1
771738826,1,0,1,0,0,0,0,0,0,0,0,1,0,0
771745626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
771779626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
771793226,1,0,1,0,0,0,0,0,0,0,0,1,0,0
771820426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
771868026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
771874826,1,0,0,0,0,1,0,0,0,0,0,0,0,1
771915626,1,0,1,0,0,0,0,0,0,0,0,0,0,1
771997226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
772017626,1,0,1,0,0,0,0,0,0,0,0,0,1,0
772126426,0,1,0,0,0,1,0,0,0,0,0,1,0,0
772255626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
772316826,1,0,1,0,0,0,0,0,0,0,0,1,0,0
772350826,1,0,1,0,0,0,0,0,0,0,0,0,0,1
772357626,1,0,1,0,0,0,0,0,0,0,0,0,0,1
772391626,1,0,0,0,0,1,0,0,0,0,1,0,0,0
772398426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
772439226,1,0,0,0,0,1,0,0,0,0,0,0,1,0
772548026,1,0,1,0,0,0,0,0,0,0,0,0,1,0
772575226,1,0,0,0,0,0,1,0,0,0,0,0,1,0
772575906,1,0,0,0,1,0,0,0,0,0,0,0,1,0
772582026,1,0,0,1,0,0,0,0,0,0,0,0,1,0
772670426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
772684026,1,0,1,0,0,0,0,0,0,0,0,1,0,0
772690826,1,0,1,0,0,0,0,0,0,0,0,0,1,0
772697626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
772704426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
772724826,1,0,0,0,1,0,0,0,0,0,0,1,0,0
772745226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
772799626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
772860826,1,0,1,0,0,0,0,0,0,0,0,1,0,0
772915226,1,0,1,0,0,0,0,0,0,0,0,0,0,1
773105626,1,0,1,0,0,0,0,0,0,0,0,0,0,1
773166826,1,0,1,0,0,0,0,0,0,0,0,0,0,1
773180426,1,0,0,1,0,0,0,0,0,0,0,1,0,0
773187226,1,0,0,0,1,0,0,0,0,0,1,0,0,0
773214426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
773248426,1,0,1,0,0,0,0,0,0,0,0,0,0,1
773268826,0,1,1,0,0,0,0,0,0,0,0,1,0,0
773275626,0,1,0,0,0,1,0,0,0,0,0,0,1,0
773302826,1,0,1,0,0,0,0,0,0,0,0,0,0,1
773370826,1,0,1,0,0,0,0,0,0,0,0,0,0,1
773384426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
773527226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
773547626,1,0,1,0,0,0,0,0,0,0,0,1,0,0
773554426,1,0,0,0,0,0,0,1,0,0,1,0,0,0
773588426,0,1,0,1,0,0,0,0,0,0,1,0,0,0
773595226,1,0,0,0,0,0,1,0,0,0,0,1,0,0
773636026,1,0,0,0,1,0,0,0,0,0,0,1,0,0
773738026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
773758426,0,1,1,0,0,0,0,0,0,0,1,0,0,0
773772026,1,0,0,0,0,0,0,1,0,0,0,1,0,0
773806026,1,0,0,0,0,1,0,0,0,0,0,1,0,0
773826426,0,1,0,0,0,1,0,0,0,0,0,0,1,0
773874026,0,1,0,1,0,0,0,0,0,0,0,1,0,0
773901226,1,0,1,0,0,0,0,0,0,0,0,1,0,0
773948826,1,0,0,0,0,0,1,0,0,0,0,0,0,1
774016826,0,1,0,0,1,0,0,0,0,0,0,1,0,0
774044026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
774078026,1,0,1,0,0,0,0,0,0,0,0,0,1,0
774241226,1,0,1,0,0,0,0,0,0,0,0,0,1,0
774254826,1,0,1,0,0,0,0,0,0,0,0,0,0,1
774316026,1,0,1,0,0,0,0,0,0,0,0,0,0,1
774343226,0,1,0,1,0,0,0,0,0,0,1,0,0,0
774363626,0,1,0,1,0,0,0,0,0,0,1,0,0,0
774499626,1,0,0,1,0,0,0,0,0,0,0,1,0,0
774520026,1,0,1,0,0,0,0,0,0,0,0,0,0,1
774540426,1,0,1,0,0,0,0,0,0,0,0,0,0,1
774642426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
774690026,0,1,0,1,0,0,0,0,0,0,0,1,0,0
774751226,0,1,1,0,0,0,0,0,0,0,0,1,0,0
774846426,1,0,1,0,0,0,0,0,0,0,0,0,0,1
774887226,1,0,0,1,0,0,0,0,0,0,0,0,1,0
774934826,0,1,1,0,0,0,0,0,0,0,0,0,1,0
774968826,1,0,1,0,0,0,0,0,0,0,0,0,0,1
774996026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
775111626,1,0,1,0,0,0,0,0,0,0,0,1,0,0
775138826,1,0,1,0,0,0,0,0,0,0,0,0,0,1
775172826,1,0,0,0,0,1,0,0,0,0,0,1,0,0
775206826,0,1,0,0,0,1,0,0,0,0,1,0,0,0
775213626,1,0,0,1,0,0,0,0,0,0,0,1,0,0
775220426,1,0,1,0,0,0,0,0,0,0,0,0,1,0
775261226,0,1,0,0,1,0,0,0,0,0,1,0,0,0
775274826,0,1,1,0,0,0,0,0,0,0,0,1,0,0
775295226,1,0,0,0,0,1,0,0,0,0,0,0,0,1
775336026,1,0,0,0,0,1,0,0,0,0,0,1,0,0
775363226,1,0,1,0,0,0,0,0,0,0,0,1,0,0
775444826,1,0,1,0,0,0,0,0,0,0,0,0,1,0
775492426,1,0,1,0,0,0,0,0,0,0,0,1,0,0
775621626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
775642026,0,1,0,1,0,0,0,0,0,0,0,0,0,1
775676026,1,0,1,0,0,0,0,0,0,0,0,1,0,0
775750826,1,0,1,0,0,0,0,0,0,0,0,1,0,0
775798426,1,0,1,0,0,0,0,0,0,0,0,0,1,0
775832426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
776029626,1,0,1,0,0,0,0,0,0,0,0,0,1,0
776090826,1,0,0,0,1,0,0,0,0,0,0,0,0,1
776097626,1,0,0,0,1,0,0,0,0,0,0,0,0,1
776111226,1,0,0,0,0,1,0,0,0,0,0,1,0,0
776192826,1,0,0,0,1,0,0,0,0,0,1,0,0,0
776206426,1,0,0,1,0,0,0,0,0,0,0,1,0,0
776226826,1,0,0,0,1,0,0,0,0,0,1,0,0,0
776315226,0,1,1,0,0,0,0,0,0,0,0,0,0,1
776424026,1,0,0,0,1,0,0,0,0,0,0,0,0,1
776471626,0,1,1,0,0,0,0,0,0,0,1,0,0,0
776560026,0,1,0,0,1,0,0,0,0,0,0,0,0,1
776573626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
776770826,1,0,0,0,1,0,0,0,0,0,0,0,0,1
776784426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
776791906,1,0,0,0,1,0,0,0,0,0,0,0,1,0
776811626,0,1,0,1,0,0,0,0,0,0,0,0,0,1
776872826,1,0,0,1,0,0,0,0,0,0,0,1,0,0
776879626,1,0,0,0,1,0,0,0,0,0,0,1,0,0
776920426,1,0,1,0,0,0,0,0,0,0,0,0,1,0
776940826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
777036026,1,0,1,0,0,0,0,0,0,0,0,0,1,0
784726826,0,1,1,0,0,0,0,0,0,0,1,0,0,0
784740426,0,1,0,1,0,0,0,0,0,0,1,0,0,0
784767626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
784781226,1,0,1,0,0,0,0,0,0,0,0,0,0,1
784788026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
784849226,1,0,0,1,0,0,0,0,0,0,0,0,0,1
784876426,0,1,0,1,0,0,0,0,0,0,0,1,0,0
784896826,0,1,0,1,0,0,0,0,0,0,0,0,1,0
784998826,1,0,0,1,0,0,0,0,0,0,0,1,0,0
785012426,0,1,0,1,0,0,0,0,0,0,1,0,0,0
785019226,0,1,1,0,0,0,0,0,0,0,0,1,0,0
785032826,0,1,1,0,0,0,0,0,0,0,1,0,0,0
785053226,0,1,1,0,0,0,0,0,0,0,1,0,0,0
785060026,0,1,0,0,1,0,0,0,0,0,1,0,0,0
785080426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
785121226,1,0,0,0,0,0,1,0,0,0,0,1,0,0
816006826,1,0,1,0,0,0,0,0,0,0,0,0,0,1
816013626,1,0,1,0,0,0,0,0,0,0,0,0,0,1
816020426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
816027226,1,0,0,0,1,0,0,0,0,0,0,1,0,0
816040826,1,0,1,0,0,0,0,0,0,0,0,0,1,0
816047626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
816054426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
816068026,1,0,0,1,0,0,0,0,0,0,0,0,1,0
816081626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
816095226,1,0,0,0,0,1,0,0,0,0,0,1,0,0
816102026,0,1,1,0,0,0,0,0,0,0,0,0,1,0
816115626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
816122426,1,0,0,1,0,0,0,0,0,0,0,1,0,0
816129226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
816136026,1,0,0,0,0,1,0,0,0,0,0,1,0,0
816142826,1,0,1,0,0,0,0,0,0,0,0,0,0,1
816149626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
816170026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
816176826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
816197226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
816204026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
816210826,1,0,0,1,0,0,0,0,0,0,0,0,0,1
816217626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
816231226,1,0,0,1,0,0,0,0,0,0,0,0,0,1
816238026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
816258426,1,0,0,1,0,0,0,0,0,0,0,0,1,0
816272026,1,0,0,1,0,0,0,0,0,0,0,0,1,0
816278826,1,0,0,0,1,0,0,0,0,0,0,0,0,1
816285626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
816299226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
816312826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
816319626,1,0,1,0,0,0,0,0,0,0,0,0,0,1
816326426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
816333226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
816340026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
816346826,1,0,0,1,0,0,0,0,0,0,0,1,0,0
816367226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
816374026,0,1,1,0,0,0,0,0,0,0,0,0,1,0
816380826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
816394426,1,0,1,0,0,0,0,0,0,0,0,0,0,1
816408026,1,0,1,0,0,0,0,0,0,0,0,0,0,1
816421626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
816428426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
816435226,1,0,0,0,1,0,0,0,0,0,0,1,0,0
816442026,1,0,0,0,0,1,0,0,0,0,0,1,0,0
816448826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
816455626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
816469226,1,0,1,0,0,0,0,0,0,0,0,0,0,1
816476026,1,0,1,0,0,0,0,0,0,0,0,0,1,0
816482826,0,1,0,0,0,1,0,0,0,0,0,1,0,0
816496426,1,0,0,0,0,0,1,0,0,0,1,0,0,0
816503226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
816516826,1,0,0,1,0,0,0,0,0,0,0,0,0,1
816523626,1,0,0,0,0,1,0,0,0,0,1,0,0,0
816530426,1,0,0,1,0,0,0,0,0,0,0,0,1,0
816544026,1,0,0,0,0,1,0,0,0,0,0,0,1,0
816550826,0,1,0,1,0,0,0,0,0,0,0,1,0,0
816557626,1,0,0,0,0,1,0,0,0,0,0,0,1,0
816564426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
816571226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
816578026,1,0,0,0,1,0,0,0,0,0,0,1,0,0
816584826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
816591626,1,0,0,1,0,0,0,0,0,0,0,1,0,0
816598426,1,0,0,0,1,0,0,0,0,0,0,0,1,0
816605226,1,0,1,0,0,0,0,0,0,0,0,0,0,1
816612026,1,0,0,0,1,0,0,0,0,0,0,1,0,0
816618826,1,0,0,1,0,0,0,0,0,0,0,1,0,0
816625626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
816632426,1,0,0,0,0,1,0,0,0,0,0,1,0,0
816639226,1,0,0,0,1,0,0,0,0,0,0,1,0,0
816646026,0,1,0,0,0,1,0,0,0,0,0,1,0,0
816652826,1,0,0,0,1,0,0,0,0,0,0,1,0,0
816659626,1,0,0,1,0,0,0,0,0,0,0,1,0,0
816673226,0,1,0,0,0,1,0,0,0,0,0,1,0,0
816686826,1,0,0,1,0,0,0,0,0,0,0,0,0,1
816693626,1,0,0,1,0,0,0,0,0,0,0,0,0,1
816714026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
816720826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
816727626,1,0,1,0,0,0,0,0,0,0,0,0,1,0
816734426,1,0,1,0,0,0,0,0,0,0,0,0,0,1
816741226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
816748026,1,0,0,0,0,0,0,1,0,0,0,1,0,0
816754826,1,0,0,0,0,1,0,0,0,0,0,1,0,0
816768426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
816782026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
816795626,1,0,1,0,0,0,0,0,0,0,0,0,1,0
816802426,1,0,0,0,1,0,0,0,0,0,0,1,0,0
816809226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
816816026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
816829626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
816836426,1,0,0,0,0,1,0,0,0,0,1,0,0,0
816843226,0,1,1,0,0,0,0,0,0,0,0,1,0,0
816863626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
816870426,0,1,0,0,1,0,0,0,0,0,1,0,0,0
816877226,0,1,0,1,0,0,0,0,0,0,1,0,0,0
816890826,0,1,0,0,0,0,1,0,0,0,1,0,0,0
816897626,0,1,0,0,1,0,0,0,0,0,1,0,0,0
