hidp,s1_urbanrural,s2_hh_size,s3_hhtenure
816102026,rural,hhsize_1,private_rented
816115626,urban,hhsize_4,owned_mortgage
816122426,urban,hhsize_2,owned_mortgage
816129226,urban,hhsize_2,owned_outright
816136026,urban,hhsize_4,owned_mortgage
816142826,urban,hhsize_1,social_rented
816149626,urban,hhsize_2,owned_outright
816170026,urban,hhsize_2,owned_outright
816176826,urban,hhsize_2,owned_outright
816197226,urban,hhsize_1,owned_outright
816204026,urban,hhsize_2,owned_outright
816210826,urban,hhsize_2,social_rented
816217626,urban,hhsize_2,owned_outright
816231226,urban,hhsize_2,social_rented
816238026,urban,hhsize_2,owned_mortgage
816258426,urban,hhsize_2,private_rented
816272026,urban,hhsize_2,private_rented
816278826,urban,hhsize_3,social_rented
816285626,urban,hhsize_1,owned_outright
816299226,urban,hhsize_1,owned_outright
816312826,urban,hhsize_1,owned_outright
816319626,urban,hhsize_1,social_rented
816326426,urban,hhsize_2,owned_outright
816333226,urban,hhsize_2,owned_outright
816340026,urban,hhsize_1,owned_outright
816346826,urban,hhsize_2,owned_mortgage
816367226,urban,hhsize_1,owned_outright
816374026,rural,hhsize_1,private_rented
816380826,urban,hhsize_2,owned_outright
816394426,urban,hhsize_1,social_rented
816408026,urban,hhsize_1,social_rented
816421626,urban,hhsize_2,owned_outright
816428426,urban,hhsize_2,owned_outright
816435226,urban,hhsize_3,owned_mortgage
816442026,urban,hhsize_4,owned_mortgage
816448826,urban,hhsize_1,owned_outright
816455626,urban,hhsize_2,owned_outright
816469226,urban,hhsize_1,social_rented
816476026,urban,hhsize_1,private_rented
816482826,rural,hhsize_4,owned_mortgage
816496426,urban,hhsize_5,owned_outright
816503226,urban,hhsize_1,owned_outright
816516826,urban,hhsize_2,social_rented
816523626,urban,hhsize_4,owned_outright
816530426,urban,hhsize_2,private_rented
816544026,urban,hhsize_4,private_rented
816550826,rural,hhsize_2,owned_mortgage
816557626,urban,hhsize_4,private_rented
816564426,urban,hhsize_1,owned_outright
816571226,urban,hhsize_2,owned_outright
816578026,urban,hhsize_3,owned_mortgage
816584826,urban,hhsize_1,owned_outright
816591626,urban,hhsize_2,owned_mortgage
816598426,urban,hhsize_3,private_rented
816605226,urban,hhsize_1,social_rented
816612026,urban,hhsize_3,owned_mortgage
816618826,urban,hhsize_2,owned_mortgage
816625626,urban,hhsize_2,owned_outright
816632426,urban,hhsize_4,owned_mortgage
816639226,urban,hhsize_3,owned_mortgage
816646026,rural,hhsize_4,owned_mortgage
816652826,urban,hhsize_3,owned_mortgage
816659626,urban,hhsize_2,owned_mortgage
816673226,rural,hhsize_4,owned_mortgage
816686826,urban,hhsize_2,social_rented
816693626,urban,hhsize_2,social_rented
816714026,urban,hhsize_2,owned_outright
816720826,urban,hhsize_1,owned_outright
816727626,urban,hhsize_1,private_rented
816734426,urban,hhsize_1,social_rented
816741226,urban,hhsize_2,owned_outright
816748026,urban,hhsize_6,owned_mortgage
816754826,urban,hhsize_4,owned_mortgage
816768426,urban,hhsize_2,owned_outright
816782026,urban,hhsize_2,owned_mortgage
816795626,urban,hhsize_1,private_rented
816802426,urban,hhsize_3,owned_mortgage
816809226,urban,hhsize_2,owned_outright
816816026,urban,hhsize_1,owned_outright
816829626,urban,hhsize_2,owned_outright
816836426,urban,hhsize_4,owned_outright
816843226,rural,hhsize_1,owned_mortgage
816863626,urban,hhsize_4,owned_mortgage
816870426,rural,hhsize_3,owned_outright
816877226,rural,hhsize_2,owned_outright
816890826,rural,hhsize_5,owned_outright
816897626,rural,hhsize_3,owned_outright
816904426,rural,hhsize_2,owned_outright
816911226,rural,hhsize_4,owned_mortgage
816924826,rural,hhsize_4,owned_mortgage
816931626,urban,hhsize_1,social_rented
816952026,rural,hhsize_3,owned_outright
816958826,rural,hhsize_4,social_rented
816965626,urban,hhsize_2,private_rented
816972426,urban,hhsize_4,owned_mortgage
816979226,urban,hhsize_5,owned_mortgage
816986026,urban,hhsize_2,owned_mortgage
816992826,urban,hhsize_2,private_rented
817013226,rural,hhsize_2,owned_outright
817020026,urban,hhsize_5,social_rented
817047226,rural,hhsize_3,owned_mortgage
817054026,rural,hhsize_3,owned_outright
817060826,urban,hhsize_2,owned_mortgage
817074426,rural,hhsize_2,owned_mortgage
817094826,rural,hhsize_2,owned_mortgage
817101626,urban,hhsize_2,owned_outright
817108426,urban,hhsize_2,owned_outright
817115226,urban,hhsize_2,owned_mortgage
817122026,urban,hhsize_5,owned_mortgage
817128826,rural,hhsize_3,social_rented
817135626,urban,hhsize_2,owned_outright
817149226,urban,hhsize_1,owned_outright
817156026,urban,hhsize_2,owned_mortgage
817162826,urban,hhsize_2,owned_mortgage
817169626,rural,hhsize_4,owned_mortgage
817183226,urban,hhsize_1,private_rented
817190026,rural,hhsize_2,owned_outright
817196826,urban,hhsize_2,owned_outright
817203626,rural,hhsize_2,private_rented
817244426,rural,hhsize_2,private_rented
817251226,urban,hhsize_1,owned_outright
817258026,urban,hhsize_2,owned_outright
817264826,urban,hhsize_1,owned_outright
817271626,urban,hhsize_1,owned_outright
817298826,urban,hhsize_1,owned_mortgage
817305626,urban,hhsize_2,owned_outright
817312426,urban,hhsize_2,owned_outright
817319226,urban,hhsize_3,owned_mortgage
817332826,urban,hhsize_1,social_rented
817339626,urban,hhsize_2,owned_outright
817353226,urban,hhsize_2,owned_mortgage
817360026,urban,hhsize_3,owned_mortgage
817366826,urban,hhsize_2,private_rented
817373626,urban,hhsize_2,social_rented
817380426,urban,hhsize_2,owned_outright
817394026,urban,hhsize_3,social_rented
817400826,urban,hhsize_2,social_rented
817407626,urban,hhsize_4,owned_mortgage
817414426,urban,hhsize_6,owned_outright
817421226,urban,hhsize_2,social_rented
817428026,urban,hhsize_5,owned_mortgage
817434826,urban,hhsize_4,owned_outright
817448426,urban,hhsize_2,owned_mortgage
817455226,urban,hhsize_1,social_rented
817475626,urban,hhsize_2,social_rented
817476306,urban,hhsize_1,private_rented
817482426,urban,hhsize_4,owned_mortgage
817489226,urban,hhsize_1,owned_outright
817509626,urban,hhsize_2,owned_outright
817516426,urban,hhsize_4,owned_mortgage
817523226,urban,hhsize_1,owned_mortgage
817530026,urban,hhsize_3,owned_outright
817543626,urban,hhsize_4,owned_mortgage
817550426,urban,hhsize_2,owned_mortgage
817557226,rural,hhsize_2,owned_outright
817570826,rural,hhsize_2,owned_outright
817577626,urban,hhsize_6,owned_mortgage
817584426,urban,hhsize_1,owned_outright
817591226,urban,hhsize_3,owned_mortgage
817598026,urban,hhsize_1,owned_mortgage
817604826,urban,hhsize_3,owned_outright
817611626,urban,hhsize_3,social_rented
817625226,urban,hhsize_2,owned_outright
817625906,urban,hhsize_1,private_rented
817626586,urban,hhsize_1,private_rented
817632026,urban,hhsize_4,owned_mortgage
817638826,urban,hhsize_2,owned_mortgage
817645626,urban,hhsize_4,owned_mortgage
817659226,urban,hhsize_2,owned_mortgage
817666026,urban,hhsize_2,private_rented
817672826,urban,hhsize_1,owned_outright
817679626,rural,hhsize_1,private_rented
817686426,urban,hhsize_2,social_rented
817693226,rural,hhsize_4,owned_mortgage
817706826,rural,hhsize_2,private_rented
817713626,rural,hhsize_1,private_rented
817720426,rural,hhsize_1,owned_outright
817727226,urban,hhsize_1,owned_outright
817734026,urban,hhsize_1,private_rented
817740826,urban,hhsize_4,owned_mortgage
817747626,urban,hhsize_3,owned_mortgage
817754426,urban,hhsize_3,owned_mortgage
817761226,urban,hhsize_1,owned_outright
817768026,urban,hhsize_1,owned_mortgage
817788426,urban,hhsize_1,private_rented
817795226,urban,hhsize_1,owned_outright
817802026,urban,hhsize_3,social_rented
817815626,urban,hhsize_1,owned_outright
817822426,urban,hhsize_3,owned_mortgage
817829226,urban,hhsize_2,social_rented
817836026,urban,hhsize_3,owned_mortgage
817849626,urban,hhsize_3,private_rented
817856426,urban,hhsize_1,social_rented
817863226,urban,hhsize_2,social_rented
817870026,urban,hhsize_4,social_rented
817876826,urban,hhsize_6,social_rented
817890426,rural,hhsize_1,private_rented
817897226,rural,hhsize_2,owned_outright
817904026,rural,hhsize_1,owned_outright
817910826,urban,hhsize_2,owned_mortgage
817917626,rural,hhsize_1,private_rented
817924426,urban,hhsize_2,owned_outright
817938026,urban,hhsize_6,owned_mortgage
817944826,urban,hhsize_2,owned_mortgage
817951626,rural,hhsize_2,owned_outright
817965226,urban,hhsize_2,owned_outright
817972026,urban,hhsize_2,social_rented
817978826,urban,hhsize_1,owned_outright
817985626,urban,hhsize_2,owned_outright
817992426,urban,hhsize_3,owned_mortgage
818006026,urban,hhsize_1,owned_outright
818019626,urban,hhsize_4,owned_mortgage
818026426,urban,hhsize_3,owned_mortgage
818033226,urban,hhsize_1,owned_outright
818040026,urban,hhsize_3,owned_mortgage
818053626,rural,hhsize_2,owned_outright
818074026,urban,hhsize_2,owned_outright
818080826,urban,hhsize_1,owned_outright
818087626,rural,hhsize_5,owned_mortgage
818094426,rural,hhsize_2,owned_mortgage
818101226,urban,hhsize_1,social_rented
818108026,urban,hhsize_2,owned_outright
818114826,urban,hhsize_2,social_rented
818121626,rural,hhsize_2,social_rented
818128426,urban,hhsize_4,owned_mortgage
818135226,urban,hhsize_4,owned_mortgage
818148826,rural,hhsize_2,owned_mortgage
818155626,urban,hhsize_5,owned_mortgage
818162426,urban,hhsize_3,social_rented
818176026,urban,hhsize_4,private_rented
818189626,urban,hhsize_5,owned_mortgage
818196426,urban,hhsize_2,owned_mortgage
818203226,rural,hhsize_4,owned_outright
818210026,urban,hhsize_1,owned_outright
818223626,rural,hhsize_2,owned_mortgage
818237226,urban,hhsize_4,owned_mortgage
818250826,urban,hhsize_2,owned_outright
818257626,urban,hhsize_3,owned_mortgage
818284826,rural,hhsize_1,owned_outright
818291626,urban,hhsize_2,owned_outright
818298426,urban,hhsize_2,owned_outright
818305226,urban,hhsize_3,owned_outright
818312026,urban,hhsize_4,owned_mortgage
818318826,urban,hhsize_4,owned_mortgage
818325626,urban,hhsize_1,private_rented
818346026,urban,hhsize_3,owned_mortgage
818359626,urban,hhsize_4,owned_mortgage
818366426,rural,hhsize_2,owned_outright
818380026,rural,hhsize_2,private_rented
818393626,rural,hhsize_1,owned_mortgage
818400426,rural,hhsize_2,social_rented
818407226,urban,hhsize_2,owned_outright
818414026,rural,hhsize_1,social_rented
818420826,urban,hhsize_3,private_rented
818427626,urban,hhsize_4,owned_mortgage
818434426,rural,hhsize_2,owned_outright
818441226,rural,hhsize_2,owned_mortgage
818454826,urban,hhsize_3,private_rented
818461626,urban,hhsize_4,owned_mortgage
818482026,urban,hhsize_4,owned_mortgage
818488826,urban,hhsize_6,social_rented
818495626,urban,hhsize_1,social_rented
818502426,urban,hhsize_1,owned_outright
818509226,urban,hhsize_2,owned_outright
818516026,urban,hhsize_4,private_rented
818536426,urban,hhsize_1,social_rented
818543226,urban,hhsize_2,owned_mortgage
818550026,urban,hhsize_3,owned_mortgage
818563626,urban,hhsize_4,owned_mortgage
818570426,urban,hhsize_3,owned_mortgage
818577226,urban,hhsize_4,owned_mortgage
818584026,urban,hhsize_3,social_rented
818590826,urban,hhsize_2,owned_outright
818597626,urban,hhsize_2,owned_mortgage
818604426,rural,hhsize_2,owned_mortgage
818611226,urban,hhsize_2,owned_outright
818618706,urban,hhsize_2,owned_mortgage
818624826,urban,hhsize_4,owned_mortgage
818631626,urban,hhsize_2,owned_outright
818638426,urban,hhsize_6,owned_mortgage
818645226,urban,hhsize_1,owned_mortgage
818658826,urban,hhsize_4,owned_mortgage
818672426,urban,hhsize_5,social_rented
818679226,urban,hhsize_2,owned_mortgage
818686026,urban,hhsize_4,owned_mortgage
818692826,urban,hhsize_3,social_rented
818706426,urban,hhsize_3,owned_outright
818713226,urban,hhsize_3,social_rented
818740426,urban,hhsize_2,social_rented
818754026,urban,hhsize_1,owned_outright
818760826,urban,hhsize_1,owned_outright
818774426,urban,hhsize_1,owned_outright
818781226,urban,hhsize_1,owned_outright
818794826,urban,hhsize_3,owned_mortgage
818808426,rural,hhsize_6,social_rented
818842426,urban,hhsize_2,owned_outright
818849226,urban,hhsize_2,owned_outright
818856026,urban,hhsize_3,owned_mortgage
818862826,urban,hhsize_1,owned_outright
818869626,urban,hhsize_2,owned_outright
818876426,urban,hhsize_1,owned_mortgage
818883226,urban,hhsize_2,owned_outright
818890026,urban,hhsize_1,private_rented
818896826,urban,hhsize_2,owned_outright
818910426,urban,hhsize_1,owned_outright
818917226,urban,hhsize_4,owned_mortgage
818930826,urban,hhsize_2,owned_outright
818937626,urban,hhsize_2,owned_outright
818951226,urban,hhsize_1,private_rented
818958026,urban,hhsize_1,private_rented
818964826,urban,hhsize_4,owned_mortgage
818971626,urban,hhsize_6,social_rented
818978426,urban,hhsize_1,social_rented
818985226,urban,hhsize_1,owned_outright
818992026,urban,hhsize_1,owned_outright
819005626,urban,hhsize_1,owned_outright
819019226,urban,hhsize_3,owned_outright
819026026,urban,hhsize_3,owned_mortgage
819032826,urban,hhsize_4,owned_outright
819039626,urban,hhsize_2,owned_outright
819046426,urban,hhsize_1,owned_mortgage
819060026,urban,hhsize_2,private_rented
819066826,urban,hhsize_1,owned_outright
819073626,urban,hhsize_1,social_rented
819080426,urban,hhsize_2,private_rented
819087226,urban,hhsize_1,private_rented
819100826,rural,hhsize_4,social_rented
819121226,urban,hhsize_2,owned_outright
819134826,urban,hhsize_1,owned_mortgage
819141626,rural,hhsize_1,private_rented
819148426,rural,hhsize_6,private_rented
819168826,rural,hhsize_2,owned_outright
819175626,rural,hhsize_2,owned_mortgage
819182426,rural,hhsize_1,owned_outright
819189226,rural,hhsize_4,owned_mortgage
819196026,urban,hhsize_2,owned_mortgage
819202826,rural,hhsize_1,owned_outright
819209626,rural,hhsize_5,private_rented
819223226,rural,hhsize_1,owned_mortgage
819230026,rural,hhsize_1,owned_outright
819236826,rural,hhsize_2,owned_outright
819243626,rural,hhsize_2,owned_outright
819250426,rural,hhsize_2,owned_outright
819257226,rural,hhsize_3,owned_mortgage
819264026,urban,hhsize_2,owned_outright
819270826,urban,hhsize_2,owned_mortgage
819271506,urban,hhsize_2,owned_outright
819284426,urban,hhsize_3,owned_mortgage
819298026,urban,hhsize_1,owned_outright
819304826,urban,hhsize_1,owned_outright
819311626,urban,hhsize_4,private_rented
819318426,urban,hhsize_2,owned_outright
819325226,urban,hhsize_4,owned_mortgage
819332026,urban,hhsize_1,owned_outright
819338826,urban,hhsize_1,owned_outright
819352426,urban,hhsize_2,owned_outright
819359226,urban,hhsize_2,owned_outright
819366026,rural,hhsize_4,owned_mortgage
819372826,urban,hhsize_2,owned_outright
819379626,urban,hhsize_1,owned_outright
819386426,urban,hhsize_2,owned_mortgage
819393226,urban,hhsize_3,owned_outright
819400026,urban,hhsize_3,owned_outright
819406826,urban,hhsize_1,owned_outright
819420426,urban,hhsize_2,owned_outright
819427226,rural,hhsize_2,owned_outright
819434026,urban,hhsize_2,owned_mortgage
819440826,urban,hhsize_1,private_rented
819454426,urban,hhsize_6,owned_outright
819461226,urban,hhsize_2,owned_outright
819468026,urban,hhsize_2,owned_outright
819474826,urban,hhsize_2,owned_outright
819481626,urban,hhsize_2,owned_outright
819495226,urban,hhsize_4,owned_mortgage
819502026,urban,hhsize_4,owned_mortgage
819508826,urban,hhsize_4,owned_mortgage
819536026,rural,hhsize_2,owned_outright
819549626,rural,hhsize_1,owned_mortgage
819563226,rural,hhsize_2,owned_outright
819570026,rural,hhsize_2,owned_outright
819576826,rural,hhsize_1,owned_outright
819583626,urban,hhsize_2,owned_outright
819590426,urban,hhsize_2,private_rented
819604026,urban,hhsize_1,owned_outright
819604706,urban,hhsize_1,owned_mortgage
819617626,urban,hhsize_2,owned_outright
819624426,urban,hhsize_4,owned_mortgage
819631226,rural,hhsize_1,owned_outright
819651626,rural,hhsize_1,private_rented
819665226,urban,hhsize_1,owned_mortgage
819672026,urban,hhsize_1,owned_outright
819678826,urban,hhsize_3,social_rented
819692426,urban,hhsize_1,private_rented
819699226,urban,hhsize_1,owned_mortgage
819706026,rural,hhsize_1,owned_outright
819712826,urban,hhsize_1,owned_outright
819726426,urban,hhsize_2,social_rented
819733226,urban,hhsize_1,social_rented
819740026,urban,hhsize_2,owned_outright
819753626,urban,hhsize_2,social_rented
819760426,urban,hhsize_1,social_rented
819767226,urban,hhsize_1,owned_mortgage
819774026,rural,hhsize_5,social_rented
819787626,urban,hhsize_1,social_rented
819794426,urban,hhsize_2,social_rented
819801226,urban,hhsize_3,social_rented
819808026,urban,hhsize_5,owned_mortgage
819814826,urban,hhsize_2,social_rented
819821626,urban,hhsize_1,owned_outright
819842026,rural,hhsize_2,owned_mortgage
819848826,urban,hhsize_1,private_rented
819862426,rural,hhsize_1,owned_outright
819869226,rural,hhsize_1,owned_outright
819876026,rural,hhsize_2,owned_outright
819882826,rural,hhsize_1,owned_mortgage
819889626,urban,hhsize_4,owned_mortgage
819910026,urban,hhsize_3,owned_mortgage
819916826,urban,hhsize_1,owned_outright
