areacode,urban,rural
S00164491,58,0
S00164492,48,0
S00164493,46,0
S00164494,60,0
S00164495,60,0
S00164496,67,0
S00164497,74,0
S00164498,29,0
S00164499,45,0
S00164500,33,0
S00164501,80,0
S00164502,43,0
S00164503,54,0
S00164504,51,0
S00164505,28,0
S00164506,31,0
S00164507,69,0
S00164508,59,0
S00164509,69,0
S00164510,41,0
S00164511,51,0
S00164512,35,0
S00164513,58,0
S00164514,52,0
S00164515,61,0
S00164516,28,0
S00164517,53,0
S00164518,31,0
S00164519,64,0
S00164520,55,0
S00164521,64,0
S00164522,86,0
S00164523,33,0
S00164524,52,0
S00164525,26,0
S00164526,54,0
S00164527,37,0
S00164528,58,0
S00164529,64,0
S00164530,56,0
S00164531,57,0
S00164532,70,0
S00164533,51,0
S00164534,51,0
S00164535,63,0
S00164536,64,0
S00164537,53,0
S00164538,0,68
S00164539,74,0
S00164540,67,0
S00164541,89,0
S00164542,37,0
S00164543,35,0
S00164544,72,0
S00164545,27,0
S00164546,51,0
S00164547,45,0
S00164548,45,0
S00164549,64,0
S00164550,61,0
S00164551,67,0
S00164552,44,0
S00164553,61,0
S00164554,60,0
S00164555,41,0
S00164556,41,0
S00164557,68,0
S00164558,39,0
S00164559,42,0
S00164560,40,0
S00164561,70,0
S00164562,39,0
S00164563,73,0
S00164564,58,0
S00164565,51,0
S00164566,44,0
S00164567,30,0
S00164568,41,0
S00164569,60,0
S00164570,44,0
S00164571,53,0
S00164572,74,0
S00164573,54,0
S00164574,55,0
S00164575,64,0
S00164576,71,0
S00164577,46,0
S00164578,77,0
S00164579,33,0
S00164580,51,0
S00164581,89,0
S00164582,42,0
S00164583,42,0
S00164584,46,0
S00164585,41,0
S00164586,70,0
S00164587,41,0
S00164588,53,0
S00164589,48,0
S00164590,69,0
S00164591,51,0
S00164592,53,0
S00164593,39,0
S00164594,38,0
S00164595,62,0
S00164596,56,0
S00164597,70,0
S00164598,52,0
S00164599,28,0
S00164600,57,0
S00164601,48,0
S00164602,42,0
S00164603,41,0
S00164604,28,0
S00164605,37,0
S00164606,66,0
S00164607,36,0
S00164608,58,0
S00164609,58,0
S00164610,63,0
S00164611,42,0
S00164612,40,0
S00164613,56,0
S00164614,51,0
S00164615,71,0
S00164616,47,0
S00164617,53,0
S00164618,69,0
S00164619,42,0
S00164620,42,0
S00164621,43,0
S00164622,42,0
S00164623,34,0
S00164624,67,0
S00164625,44,0
S00164626,36,0
S00164627,56,0
S00164628,74,0
S00164629,80,0
S00164630,49,0
S00164631,41,0
S00164632,39,0
S00164633,55,0
S00164634,55,0
S00164635,56,0
S00164636,39,0
S00164637,47,0
S00164638,55,0
S00164639,58,0
S00164640,56,0
S00164641,41,0
S00164642,46,0
S00164643,41,0
S00164644,53,0
S00164645,38,0
S00164646,67,0
S00164647,60,0
S00164648,45,0
S00164649,73,0
S00164650,67,0
S00164651,40,0
S00164652,75,0
S00164653,53,0
S00164654,52,0
S00164655,47,0
S00164656,63,0
S00164657,50,0
S00164658,44,0
S00164659,49,0
S00164660,54,0
S00164661,74,0
S00164662,43,0
S00164663,42,0
S00164664,44,0
S00164665,35,0
S00164666,66,0
S00164667,47,0
S00164668,49,0
S00164669,26,0
S00164670,60,0
S00164671,66,0
S00164672,54,0
S00164673,59,0
S00164674,31,0
S00164675,43,0
S00164676,54,0
S00164677,39,0
S00164678,45,0
S00164679,45,0
S00164680,51,0
S00164681,56,0
S00164682,66,0
S00164683,27,0
S00164684,36,0
S00164685,34,0
S00164686,36,0
S00164687,32,0
S00164688,65,0
S00164689,52,0
S00164690,40,0
S00164691,38,0
S00164692,41,0
S00164693,45,0
S00164694,35,0
S00164695,71,0
S00164696,60,0
S00164697,38,0
S00164698,32,0
S00164699,54,0
S00164700,34,0
S00164701,68,0
S00164702,84,0
S00164703,57,0
S00164704,56,0
S00164705,48,0
S00164706,51,0
S00164707,44,0
S00164708,78,0
S00164709,47,0
S00164710,46,0
S00164711,56,0
S00164712,66,0
S00164713,0,27
S00164714,50,0
S00164715,31,0
S00164716,30,0
S00164717,35,0
S00164718,90,0
S00164719,26,0
S00164720,64,0
S00164721,45,0
S00164722,43,0
S00164723,40,0
S00164724,53,0
S00164725,57,0
S00164726,77,0
S00164727,70,0
S00164728,53,0
S00164729,63,0
S00164730,54,0
S00164731,69,0
S00164732,60,0
S00164733,52,0
S00164734,52,0
S00164735,25,0
S00164736,46,0
S00164737,47,0
S00164738,45,0
S00164739,77,0
S00164740,32,0
S00164741,38,0
S00164742,58,0
S00164743,76,0
S00164744,73,0
S00164745,54,0
S00164746,68,0
S00164747,49,0
S00164748,59,0
S00164749,65,0
S00164750,52,0
S00164751,74,0
S00164752,30,0
S00164753,44,0
S00164754,37,0
S00164755,55,0
S00164756,52,0
S00164757,71,0
S00164758,32,0
S00164759,75,0
S00164760,56,0
S00164761,61,0
S00164762,33,0
S00164763,48,0
S00164764,40,0
S00164765,44,0
S00164766,35,0
S00164767,63,0
S00164768,0,46
S00164769,35,0
S00164770,56,0
S00164771,63,0
S00164772,43,0
S00164773,48,0
S00164774,62,0
S00164775,51,0
S00164776,33,0
S00164777,48,0
S00164778,0,57
S00164779,0,48
S00164780,0,58
S00164781,0,61
S00164782,0,53
S00164783,0,60
S00164784,44,0
S00164785,50,0
S00164786,0,83
S00164787,41,0
S00164788,29,0
S00164789,55,0
S00164790,41,0
S00164791,0,53
S00164792,41,0
S00164793,57,0
S00164794,40,0
S00164795,51,0
S00164796,0,54
S00164797,35,0
S00164798,0,57
S00164799,65,0
S00164800,0,67
S00164801,47,0
S00164802,0,76
S00164803,46,0
S00164804,45,0
S00164805,57,0
S00164806,32,0
S00164807,53,0
S00164808,43,0
S00164809,41,0
S00164810,67,0
S00164811,0,65
S00164812,54,0
S00164813,81,0
S00164814,70,0
S00164815,66,0
S00164816,42,0
S00164817,29,0
S00164818,44,0
S00164819,55,0
S00164820,0,86
S00164821,0,51
S00164822,50,0
S00164823,29,0
S00164824,55,0
S00164825,61,0
S00164826,81,0
S00164827,63,0
S00164828,77,0
S00164829,55,0
S00164830,39,0
S00164831,56,0
S00164832,92,0
S00164833,73,0
S00164834,44,0
S00164835,60,0
S00164836,74,0
S00164837,55,0
S00164838,80,0
S00164839,43,0
S00164840,55,0
S00164841,88,0
S00164842,79,0
S00164843,69,0
S00164844,47,0
S00164845,71,0
S00164846,43,0
S00164847,48,0
S00164848,78,0
S00164849,64,0
S00164850,41,0
S00164851,75,0
S00164852,53,0
S00164853,0,31
S00164854,43,0
S00164855,29,0
S00164856,68,0
S00164857,56,0
S00164858,72,0
S00164859,50,0
S00164860,57,0
S00164861,42,0
S00164862,45,0
S00164863,63,0
S00164864,62,0
S00164865,51,0
S00164866,48,0
S00164867,41,0
S00164868,84,0
S00164869,0,32
S00164870,89,0
S00164871,59,0
S00164872,36,0
S00164873,51,0
S00164874,41,0
S00164875,44,0
S00164876,58,0
S00164877,64,0
S00164878,42,0
S00164879,68,0
S00164880,53,0
S00164881,75,0
S00164882,67,0
S00164883,47,0
S00164884,70,0
S00164885,51,0
S00164886,58,0
S00164887,44,0
S00164888,54,0
S00164889,78,0
S00164890,47,0
S00164891,51,0
S00164892,43,0
S00164893,39,0
S00164894,62,0
S00164895,38,0
S00164896,56,0
S00164897,44,0
S00164898,50,0
S00164899,49,0
S00164900,35,0
S00164901,70,0
S00164902,62,0
S00164903,41,0
S00164904,49,0
S00164905,0,50
S00164906,42,0
S00164907,63,0
S00164908,31,0
S00164909,47,0
S00164910,64,0
S00164911,39,0
S00164912,41,0
S00164913,36,0
S00164914,52,0
S00164915,48,0
S00164916,58,0
S00164917,49,0
S00164918,39,0
S00164919,50,0
S00164920,68,0
S00164921,55,0
S00164922,70,0
S00164923,56,0
S00164924,36,0
S00164925,53,0
S00164926,31,0
S00164927,52,0
S00164928,45,0
S00164929,37,0
S00164930,44,0
S00164931,32,0
S00164932,34,0
S00164933,49,0
S00164934,62,0
S00164935,49,0
S00164936,53,0
S00164937,66,0
S00164938,52,0
S00164939,57,0
S00164940,74,0
S00164941,53,0
S00164942,58,0
S00164943,52,0
S00164944,38,0
S00164945,49,0
S00164946,52,0
S00164947,36,0
S00164948,54,0
S00164949,42,0
S00164950,50,0
S00164951,45,0
S00164952,47,0
S00164953,57,0
S00164954,43,0
S00164955,46,0
S00164956,73,0
S00164957,57,0
S00164958,0,44
S00164959,44,0
S00164960,40,0
S00164961,65,0
S00164962,55,0
S00164963,40,0
S00164964,55,0
S00164965,50,0
S00164966,62,0
S00164967,0,81
S00164968,59,0
S00164969,56,0
S00164970,42,0
S00164971,77,0
S00164972,66,0
S00164973,56,0
S00164974,58,0
S00164975,43,0
S00164976,41,0
S00164977,77,0
S00164978,65,0
S00164979,30,0
S00164980,52,0
S00164981,48,0
S00164982,43,0
S00164983,52,0
S00164984,45,0
S00164985,0,50
S00164986,48,0
S00164987,56,0
S00164988,51,0
S00164989,57,0
S00164990,35,0
S00164991,61,0
S00164992,38,0
S00164993,70,0
S00164994,65,0
S00164995,64,0
S00164996,52,0
S00164997,49,0
S00164998,47,0
S00164999,50,0
S00165000,64,0
S00165001,74,0
S00165002,46,0
S00165003,52,0
S00165004,47,0
S00165005,53,0
S00165006,49,0
S00165007,55,0
S00165008,47,0
S00165009,67,0
S00165010,44,0
S00165011,34,0
S00165012,0,48
S00165013,39,0
S00165014,73,0
S00165015,81,0
S00165016,40,0
S00165017,34,0
S00165018,56,0
S00165019,53,0
S00165020,66,0
S00165021,43,0
S00165022,63,0
S00165023,74,0
S00165024,66,0
S00165025,66,0
S00165026,44,0
S00165027,69,0
S00165028,39,0
S00165029,54,0
S00165030,34,0
S00165031,71,0
S00165032,72,0
S00165033,38,0
S00165034,76,0
S00165035,45,0
S00165036,49,0
S00165037,55,0
S00165038,39,0
S00165039,71,0
S00165040,62,0
S00165041,81,0
S00165042,48,0
S00165043,82,0
S00165044,40,0
S00165045,32,0
S00165046,67,0
S00165047,71,0
S00165048,42,0
S00165049,54,0
S00165050,53,0
S00165051,40,0
S00165052,45,0
S00165053,60,0
S00165054,48,0
S00165055,35,0
S00165056,62,0
S00165057,64,0
S00165058,70,0
S00165059,72,0
S00165060,49,0
S00165061,55,0
S00165062,62,0
S00165063,50,0
S00165064,36,0
S00165065,0,46
S00165066,54,0
S00165067,51,0
S00165068,52,0
S00165069,0,58
S00165070,57,0
S00165071,62,0
S00165072,85,0
S00165073,58,0
S00165074,82,0
S00165075,43,0
S00165076,39,0
S00165077,38,0
S00165078,75,0
S00165079,47,0
S00165080,44,0
S00165081,82,0
S00165082,60,0
S00165083,25,0
S00165084,53,0
S00165085,0,41
S00165086,38,0
S00165087,42,0
S00165088,56,0
S00165089,66,0
S00165090,38,0
S00165091,52,0
S00165092,71,0
S00165093,70,0
S00165094,28,0
S00165095,70,0
S00165096,51,0
S00165097,54,0
S00165098,58,0
S00165099,31,0
S00165100,71,0
S00165101,46,0
S00165102,82,0
S00165103,35,0
S00165104,35,0
S00165105,36,0
S00165106,51,0
S00165107,61,0
S00165108,36,0
S00165109,61,0
S00165110,55,0
S00165111,61,0
S00165112,39,0
S00165113,39,0
S00165114,43,0
S00165115,40,0
S00165116,46,0
S00165117,45,0
S00165118,29,0
S00165119,87,0
S00165120,54,0
S00165121,83,0
S00165122,57,0
S00165123,47,0
S00165124,41,0
S00165125,73,0
S00165126,60,0
S00165127,37,0
S00165128,42,0
S00165129,60,0
S00165130,38,0
S00165131,49,0
S00165132,43,0
S00165133,45,0
S00165134,41,0
S00165135,40,0
S00165136,40,0
S00165137,46,0
S00165138,72,0
S00165139,47,0
S00165140,35,0
S00165141,67,0
S00165142,46,0
S00165143,60,0
S00165144,41,0
S00165145,47,0
S00165146,46,0
S00165147,0,40
S00165148,53,0
S00165149,62,0
S00165150,60,0
S00165151,46,0
S00165152,55,0
S00165153,32,0
S00165154,59,0
S00165155,51,0
S00165156,40,0
S00165157,47,0
S00165158,67,0
S00165159,74,0
S00165160,42,0
S00165161,55,0
S00165162,55,0
S00165163,47,0
S00165164,49,0
S00165165,44,0
S00165166,62,0
S00165167,47,0
S00165168,0,43
S00165169,41,0
S00165170,51,0
S00165171,41,0
S00165172,49,0
S00165173,41,0
S00165174,67,0
S00165175,51,0
S00165176,54,0
S00165177,32,0
S00165178,48,0
S00165179,59,0
S00165180,51,0
S00165181,46,0
S00165182,45,0
S00165183,41,0
S00165184,51,0
S00165185,44,0
S00165186,49,0
S00165187,50,0
S00165188,35,0
S00165189,61,0
S00165190,47,0
S00165191,48,0
S00165192,58,0
S00165193,49,0
S00165194,57,0
S00165195,50,0
S00165196,51,0
S00165197,35,0
S00165198,51,0
S00165199,60,0
S00165200,36,0
S00165201,45,0
S00165202,67,0
S00165203,54,0
S00165204,52,0
S00165205,64,0
S00165206,70,0
S00165207,50,0
S00165208,68,0
S00165209,40,0
S00165210,44,0
S00165211,49,0
S00165212,68,0
S00165213,0,56
S00165214,52,0
S00165215,51,0
S00165216,77,0
S00165217,38,0
S00165218,38,0
S00165219,53,0
S00165220,52,0
S00165221,51,0
S00165222,70,0
S00165223,45,0
S00165224,47,0
S00165225,75,0
S00165226,52,0
S00165227,48,0
S00165228,38,0
S00165229,47,0
S00165230,42,0
S00165231,53,0
S00165232,39,0
S00165233,62,0
S00165234,33,0
S00165235,44,0
S00165236,38,0
S00165237,41,0
S00165238,44,0
S00165239,72,0
S00165240,44,0
S00165241,0,44
S00165242,44,0
S00165243,65,0
S00165244,65,0
S00165245,35,0
S00165246,61,0
S00165247,55,0
S00165248,46,0
S00165249,38,0
S00165250,42,0
S00165251,46,0
S00165252,64,0
S00165253,66,0
S00165254,47,0
S00165255,41,0
S00165256,0,56
S00165257,68,0
S00165258,45,0
S00165259,0,42
S00165260,50,0
S00165261,55,0
S00165262,72,0
S00165263,52,0
S00165264,41,0
S00165265,0,50
S00165266,57,0
S00165267,42,0
S00165268,61,0
S00165269,79,0
S00165270,52,0
S00165271,0,52
S00165272,0,43
S00165273,57,0
S00165274,43,0
S00165275,66,0
S00165276,62,0
S00165277,38,0
S00165278,56,0
S00165279,44,0
S00165280,31,0
S00165281,0,42
S00165282,43,0
S00165283,50,0
S00165284,49,0
S00165285,56,0
S00165286,47,0
S00165287,32,0
S00165288,38,0
S00165289,50,0
S00165290,56,0
S00165291,0,64
S00165292,0,39
S00165293,72,0
S00165294,49,0
S00165295,62,0
S00165296,0,51
S00165297,0,49
S00165298,33,0
S00165299,78,0
S00165300,75,0
S00165301,45,0
S00165302,0,50
S00165303,61,0
S00165304,0,38
S00165305,0,78
S00165306,0,46
S00165307,0,69
S00165308,0,48
S00165309,0,59
S00165310,0,42
S00165311,0,46
S00165312,0,47
S00165313,0,25
S00165314,0,36
S00165315,38,0
S00165316,0,77
S00165317,54,0
S00165318,0,49
S00165319,0,89
S00165320,0,53
S00165321,58,0
S00165322,0,45
S00165323,0,51
S00165324,0,63
S00165325,55,0
S00165326,0,79
S00165327,0,45
S00165328,0,63
S00165329,0,79
S00165330,0,44
S00165331,0,47
S00165332,0,49
S00165333,87,0
S00165334,79,0
S00165335,0,53
S00165336,80,0
S00165337,48,0
S00165338,0,82
S00165339,59,0
S00165340,0,32
S00165341,60,0
S00165342,0,65
S00165343,0,49
S00165344,59,0
S00165345,68,0
S00165346,0,46
S00165347,0,46
S00165348,72,0
S00165349,44,0
S00165350,60,0
S00165351,0,49
S00165352,76,0
S00165353,79,0
S00165354,72,0
S00165355,52,0
S00165356,44,0
S00165357,49,0
S00165358,61,0
S00165359,0,57
S00165360,0,65
S00165361,0,48
S00165362,82,0
S00165363,0,77
S00165364,70,0
S00165365,82,0
S00165366,65,0
S00165367,75,0
S00165368,35,0
S00165369,51,0
S00165370,0,45
S00165371,29,0
S00165372,36,0
S00165373,47,0
S00165374,54,0
S00165375,40,0
S00165376,0,57
S00165377,59,0
S00165378,41,0
S00165379,77,0
S00165380,32,0
S00165381,30,0
S00165382,50,0
S00165383,52,0
S00165384,59,0
S00165385,50,0
S00165386,65,0
S00165387,63,0
S00165388,43,0
S00165389,47,0
S00165390,53,0
S00165391,57,0
S00165392,43,0
S00165393,57,0
S00165394,41,0
S00165395,51,0
S00165396,53,0
S00165397,58,0
S00165398,28,0
S00165399,44,0
S00165400,40,0
S00165401,64,0
S00165402,64,0
S00165403,59,0
S00165404,45,0
S00165405,75,0
S00165406,0,47
S00165407,64,0
S00165408,51,0
S00165409,51,0
S00165410,67,0
S00165411,81,0
S00165412,64,0
S00165413,59,0
S00165414,31,0
S00165415,71,0
S00165416,70,0
S00165417,51,0
S00165418,41,0
S00165419,40,0
S00165420,39,0
S00165421,53,0
S00165422,57,0
S00165423,72,0
S00165424,54,0
S00165425,55,0
S00165426,50,0
S00165427,40,0
S00165428,38,0
S00165429,41,0
S00165430,80,0
S00165431,60,0
S00165432,52,0
S00165433,49,0
S00165434,83,0
S00165435,58,0
S00165436,31,0
S00165437,54,0
S00165438,77,0
S00165439,67,0
S00165440,40,0
S00165441,45,0
S00165442,33,0
S00165443,33,0
S00165444,36,0
S00165445,71,0
S00165446,62,0
S00165447,46,0
S00165448,67,0
S00165449,83,0
S00165450,60,0
S00165451,50,0
S00165452,37,0
S00165453,58,0
S00165454,37,0
S00165455,43,0
S00165456,47,0
S00165457,50,0
S00165458,34,0
S00165459,57,0
S00165460,30,0
S00165461,50,0
S00165462,63,0
S00165463,45,0
S00165464,52,0
S00165465,0,47
S00165466,76,0
S00165467,62,0
S00165468,46,0
S00165469,41,0
S00165470,42,0
S00165471,0,52
S00165472,68,0
S00165473,59,0
S00165474,46,0
S00165475,44,0
S00165476,45,0
S00165477,39,0
S00165478,41,0
S00165479,43,0
S00165480,45,0
S00165481,68,0
S00165482,53,0
S00165483,55,0
S00165484,61,0
S00165485,29,0
S00165486,43,0
S00165487,62,0
S00165488,43,0
S00165489,65,0
S00165490,54,0
S00165491,51,0
S00165492,54,0
S00165493,50,0
S00165494,47,0
S00165495,68,0
S00165496,72,0
S00165497,44,0
S00165498,44,0
S00165499,51,0
S00165500,38,0
S00165501,53,0
S00165502,57,0
S00165503,49,0
S00165504,77,0
S00165505,47,0
S00165506,66,0
S00165507,37,0
S00165508,41,0
S00165509,36,0
S00165510,42,0
S00165511,38,0
S00165512,52,0
S00165513,71,0
S00165514,33,0
S00165515,60,0
S00165516,72,0
S00165517,69,0
S00165518,83,0
S00165519,49,0
S00165520,58,0
S00165521,48,0
S00165522,47,0
S00165523,48,0
S00165524,57,0
S00165525,35,0
S00165526,48,0
S00165527,55,0
S00165528,44,0
S00165529,42,0
S00165530,63,0
S00165531,57,0
S00165532,41,0
S00165533,64,0
S00165534,82,0
S00165535,36,0
S00165536,30,0
S00165537,48,0
S00165538,44,0
S00165539,58,0
S00165540,43,0
S00165541,50,0
S00165542,0,45
S00165543,64,0
S00165544,71,0
S00165545,0,73
S00165546,42,0
S00165547,49,0
S00165548,64,0
S00165549,37,0
S00165550,45,0
S00165551,51,0
S00165552,0,44
S00165553,0,51
S00165554,0,71
S00165555,0,43
S00165556,0,51
S00165557,0,41
S00165558,0,32
S00165559,0,52
S00165560,74,0
S00165561,54,0
S00165562,0,38
S00165563,52,0
S00165564,49,0
S00165565,56,0
S00165566,62,0
S00165567,60,0
S00165568,69,0
S00165569,50,0
S00165570,63,0
S00165571,36,0
S00165572,54,0
S00165573,41,0
S00165574,52,0
S00165575,62,0
S00165576,55,0
S00165577,30,0
S00165578,49,0
S00165579,0,56
S00165580,0,54
S00165581,77,0
S00165582,45,0
S00165583,45,0
S00165584,37,0
S00165585,45,0
S00165586,63,0
S00165587,62,0
S00165588,47,0
S00165589,35,0
S00165590,50,0
S00165591,64,0
S00165592,41,0
S00165593,52,0
S00165594,31,0
S00165595,35,0
S00165596,58,0
S00165597,35,0
S00165598,56,0
S00165599,61,0
S00165600,66,0
S00165601,84,0
S00165602,35,0
S00165603,54,0
S00165604,39,0
S00165605,58,0
S00165606,42,0
S00165607,0,31
S00165608,48,0
S00165609,37,0
S00165610,0,60
S00165611,49,0
S00165612,37,0
S00165613,0,66
S00165614,62,0
S00165615,43,0
S00165616,55,0
S00165617,41,0
S00165618,60,0
S00165619,59,0
S00165620,43,0
S00165621,51,0
S00165622,41,0
S00165623,66,0
S00165624,42,0
S00165625,52,0
S00165626,49,0
S00165627,0,70
S00165628,0,79
S00165629,0,48
S00165630,0,62
S00165631,0,29
S00165632,0,46
S00165633,0,52
S00165634,0,53
S00165635,0,52
S00165636,0,31
S00165637,0,48
S00165638,0,57
S00165639,0,73
S00165640,0,67
S00165641,0,73
S00165642,0,58
S00165643,0,43
S00165644,0,76
S00165645,0,71
S00165646,0,67
S00165647,0,36
S00165648,0,45
S00165649,0,47
S00165650,0,61
S00165651,0,34
S00165652,0,35
S00165653,0,40
S00165654,0,49
S00165655,0,40
S00165656,0,43
S00165657,0,45
S00165658,0,55
S00165659,0,56
S00165660,0,59
S00165661,0,49
S00165662,0,49
S00165663,0,36
S00165664,0,56
S00165665,0,54
S00165666,0,50
S00165667,0,40
S00165668,0,44
S00165669,0,35
S00165670,0,43
S00165671,0,38
S00165672,0,66
S00165673,0,46
S00165674,0,38
S00165675,0,43
S00165676,0,73
S00165677,0,74
S00165678,0,71
S00165679,0,40
S00165680,0,88
S00165681,0,36
S00165682,0,54
S00165683,0,64
S00165684,0,67
S00165685,0,69
S00165686,0,53
S00165687,0,43
S00165688,0,40
S00165689,0,48
S00165690,0,48
S00165691,0,41
S00165692,0,65
S00165693,0,46
S00165694,0,66
S00165695,0,67
S00165696,35,0
S00165697,0,72
S00165698,0,60
S00165699,51,0
S00165700,47,0
S00165701,46,0
S00165702,43,0
S00165703,54,0
S00165704,0,40
S00165705,28,0
S00165706,60,0
S00165707,49,0
S00165708,0,45
S00165709,40,0
S00165710,53,0
S00165711,44,0
S00165712,41,0
S00165713,34,0
S00165714,54,0
S00165715,0,40
S00165716,0,89
S00165717,72,0
S00165718,53,0
S00165719,55,0
S00165720,49,0
S00165721,63,0
S00165722,46,0
S00165723,0,60
S00165724,51,0
S00165725,0,63
S00165726,37,0
S00165727,49,0
S00165728,60,0
S00165729,41,0
S00165730,75,0
S00165731,0,45
S00165732,66,0
S00165733,54,0
S00165734,0,55
S00165735,45,0
S00165736,33,0
S00165737,42,0
S00165738,40,0
S00165739,55,0
S00165740,42,0
S00165741,51,0
S00165742,57,0
S00165743,70,0
S00165744,46,0
S00165745,69,0
S00165746,53,0
S00165747,75,0
S00165748,60,0
S00165749,43,0
